camera_id,Point,Location1,Location2,Camera Angle,SnapshotUrl
5deb576d1dc17d7c5515ad13,POINT(106.700359 10.775708),,Pasteur - Lê Thánh Tôn,,http://camera.thongtingiaothong.vn/api/snapshot/5deb576d1dc17d7c5515ad13
662b862a1afb9c00172dd1ff,POINT(106.699524521828 10.7711749616441),,Hàm Nghi - Phó Đức Chính,,http://camera.thongtingiaothong.vn/api/snapshot/662b862a1afb9c00172dd1ff
5deb576d1dc17d7c5515acf2,POINT(106.683694124222 10.7765712954739),,Điện Biên Phủ - Cách Mạng Tháng Tám,,http://camera.thongtingiaothong.vn/api/snapshot/5deb576d1dc17d7c5515acf2
5a824e465058170011f6eab4,POINT(106.658325791359 10.8366990807787),,Quang Trung - Lê Văn Thọ (2),165,http://camera.thongtingiaothong.vn/api/snapshot/5a824e465058170011f6eab4
662b57471afb9c00172d9095,POINT(106.641572713852 10.8023975256098),,Cộng Hòa - Ấp Bắc,,http://camera.thongtingiaothong.vn/api/snapshot/662b57471afb9c00172d9095
56de42f611f398ec0c481291,POINT(106.668738126755 10.7503370389747),Quận 5,Võ Văn Kiệt - Nguyễn Tri Phương 1,,http://camera.thongtingiaothong.vn/api/snapshot/56de42f611f398ec0c481291
584e71cb61cfea0012cf694b,POINT(106.603265404701 10.8248968380735),Quận Bình Tân,Quốc lộ 1 - KCN Vĩnh Lộc 3,270,http://camera.thongtingiaothong.vn/api/snapshot/584e71cb61cfea0012cf694b
63b54c93bfd3d90017ea7ab8,POINT(106.777850389481 10.8589007882855),,Lê Văn Chí - Linh Trung,,http://camera.thongtingiaothong.vn/api/snapshot/63b54c93bfd3d90017ea7ab8
63b3c9bfbfd3d90017e9b039,POINT(106.746854782104 10.8418834903115),,Kha Vạn Cân - Đường Số 2,,http://camera.thongtingiaothong.vn/api/snapshot/63b3c9bfbfd3d90017e9b039
5deb576d1dc17d7c5515acf4,POINT(106.674156 10.767465),,Nút giao Ngã bảy Lý Thái Tổ,,http://camera.thongtingiaothong.vn/api/snapshot/5deb576d1dc17d7c5515acf4
58af99abbd82540010390c39,POINT(106.707914471626 10.7846234574745),Quận 1,Nguyễn Hữu Cảnh - Nguyễn Bỉnh Khiêm,120,http://camera.thongtingiaothong.vn/api/snapshot/58af99abbd82540010390c39
6623ecc16f998a001b25269e,POINT(106.675518751144 10.838553676621),,Nguyễn Oanh - Nguyễn Văn Lượng,,http://camera.thongtingiaothong.vn/api/snapshot/6623ecc16f998a001b25269e
6623e3ea6f998a001b2522ae,POINT(106.682138442993 10.7700419300508),,Nguyễn Đình Chiểu - Cao Thắng,,http://camera.thongtingiaothong.vn/api/snapshot/6623e3ea6f998a001b2522ae
662b7d0c1afb9c00172dc6a6,POINT(106.690131425858 10.7652778808151),,Cống Quỳnh - Bùi Viện,,http://camera.thongtingiaothong.vn/api/snapshot/662b7d0c1afb9c00172dc6a6
662b54bb1afb9c00172d8dbb,POINT(106.652623414993 10.8502078623705),,Phạm Văn Chiêu - Đường số 59,,http://camera.thongtingiaothong.vn/api/snapshot/662b54bb1afb9c00172d8dbb
662b58bd1afb9c00172d9119,POINT(106.66899561882 10.7937556552044),,Lê Văn Sỹ - Đặng Văn Ngữ,,http://camera.thongtingiaothong.vn/api/snapshot/662b58bd1afb9c00172d9119
59ca321b02eb490011a0a40d,POINT(106.601784825325 10.7286174804458),,QL1 - Cầu An Lập,195,http://camera.thongtingiaothong.vn/api/snapshot/59ca321b02eb490011a0a40d
5a82439f5058170011f6eaa9,POINT(106.68364584446 10.75113811876),,Nguyễn Biểu - Cầu Chữ Y,180,http://camera.thongtingiaothong.vn/api/snapshot/5a82439f5058170011f6eaa9
6623e5d66f998a001b25235a,POINT(106.670325994492 10.783880433226),,Cách Mạng Tháng Tám - Đỗ Thị Lời,,http://camera.thongtingiaothong.vn/api/snapshot/6623e5d66f998a001b25235a
58d7c20ac1e33c00112b321c,POINT(106.69480919838 10.8207659432755),Quận Bình Thạnh,Phạm Văn Đồng - Phan Văn Trị 2,255,http://camera.thongtingiaothong.vn/api/snapshot/58d7c20ac1e33c00112b321c
56df807bc062921100c143da,POINT(106.63648724556 10.8019180137061),Quận Tân Bình,Trường Chinh - Âu Cơ,120,http://camera.thongtingiaothong.vn/api/snapshot/56df807bc062921100c143da
662b82a61afb9c00172dcdfd,POINT(106.689380407333 10.7916478442304),,Trần Quang Khải - Trần Nhật Duật,,http://camera.thongtingiaothong.vn/api/snapshot/662b82a61afb9c00172dcdfd
586e266ef9fab7001111b0b0,POINT(106.633150577545 10.8140847327392),Quận Tân Bình,Trường Chinh - Phạm Văn Bạch 1,240,http://camera.thongtingiaothong.vn/api/snapshot/586e266ef9fab7001111b0b0
63ae7a74bfd3d90017e8f2c7,POINT(106.665540933609 10.7778940148849),,Tô Hiến Thành – Sư Vạn Hạnh,,http://camera.thongtingiaothong.vn/api/snapshot/63ae7a74bfd3d90017e8f2c7
59d3414302eb490011a0a610,POINT(106.803814172745 10.8674828287814),,Xa Lộ Hà Nội - Đường 120,45,http://camera.thongtingiaothong.vn/api/snapshot/59d3414302eb490011a0a610
6623e9e96f998a001b2525ce,POINT(106.681923866272 10.7958634513952),,Phan Đình Phùng - Huynh Văn Bánh,,http://camera.thongtingiaothong.vn/api/snapshot/6623e9e96f998a001b2525ce
63ae7a9cbfd3d90017e8f303,POINT(106.679091453552 10.7727295794518),,Điện Biên Phủ – Cao Thắng,,http://camera.thongtingiaothong.vn/api/snapshot/63ae7a9cbfd3d90017e8f303
5a6085188576340017d06682,POINT(106.592434644699 10.7563292750288),,QL1-Tỉnh lộ 10 (2),270,http://camera.thongtingiaothong.vn/api/snapshot/5a6085188576340017d06682
5a606a0f8576340017d0661e,POINT(106.704116463661 10.8200809679719),,Nơ Trang Long - Nguyễn Xí,,j
56de42f611f398ec0c481286,POINT(106.722918748856 10.7733830435244),Quận 2,Mai Chí Thọ - Nguyễn Cơ Thạch 2,225,http://camera.thongtingiaothong.vn/api/snapshot/56de42f611f398ec0c481286
6623f14b6f998a001b2527f0,POINT(106.632571220398 10.8037570167341),,Tân Kỳ Tân Quý - Lê Trọng Tấn,,http://camera.thongtingiaothong.vn/api/snapshot/6623f14b6f998a001b2527f0
662b4f411afb9c00172d86fc,POINT(106.642361283302 10.7497836602495),,Hậu Giang - Minh Phụng,,http://camera.thongtingiaothong.vn/api/snapshot/662b4f411afb9c00172d86fc
662b843d1afb9c00172dd02d,POINT(106.701825857162 10.7771984022141),,Lê Thánh Tôn - Đồng Khởi,,http://camera.thongtingiaothong.vn/api/snapshot/662b843d1afb9c00172dd02d
595d9b3b3dcfc400106f287e,POINT(106.70542538166 10.8592853785591),,Quốc lộ 1 - An Phú Đông 12 (1),270,http://camera.thongtingiaothong.vn/api/snapshot/595d9b3b3dcfc400106f287e
58df50ffdc195800111e04c0,POINT(106.660755872726 10.8009484488364),Quận Tân Bình,Cộng Hòa - Thăng Long,225,http://camera.thongtingiaothong.vn/api/snapshot/58df50ffdc195800111e04c0
662b50e51afb9c00172d886a,POINT(106.624610424042 10.7559709036596),,Bà Hom - An Dương Vương,,http://camera.thongtingiaothong.vn/api/snapshot/662b50e51afb9c00172d886a
5deb576d1dc17d7c5515ad1a,POINT(106.697417 10.779127),,Pasteur - Lê Duẩn,,http://camera.thongtingiaothong.vn/api/snapshot/5deb576d1dc17d7c5515ad1a
5deb576d1dc17d7c5515ad0b,POINT(106.699042 10.775615),,Nam Kỳ Khởi Nghĩa - Lý Tự Trọng,,http://camera.thongtingiaothong.vn/api/snapshot/5deb576d1dc17d7c5515ad0b
5a6087858576340017d0668e,POINT(106.598871946335 10.7414565055181),,QL1-Trạm Biến Áp 500Kv Phú Lâm,150,http://camera.thongtingiaothong.vn/api/snapshot/5a6087858576340017d0668e
662b4e581afb9c00172d862f,POINT(106.677095890045 10.7604188946108),,Lê Hồng Phong - Trần Phú,,http://camera.thongtingiaothong.vn/api/snapshot/662b4e581afb9c00172d862f
587464e2b807da0011e33cd9,POINT(106.733132600784 10.8699588780888),Quận Thủ Đức,Cầu vượt nút giao thông Gò Dưa,60,http://camera.thongtingiaothong.vn/api/snapshot/587464e2b807da0011e33cd9
63b54c51bfd3d90017ea7aa0,POINT(106.760228276253 10.8266882798502),,Đường số 1 - Nguyễn Văn Bá,,http://camera.thongtingiaothong.vn/api/snapshot/63b54c51bfd3d90017ea7aa0
58ad6214bd82540010390be2,POINT(106.647366285324 10.8013120360293),Quận Tân Bình,Cộng Hòa - Hoàng Hoa Thám,15,http://camera.thongtingiaothong.vn/api/snapshot/58ad6214bd82540010390be2
5deb576d1dc17d7c5515ad09,POINT(106.647017598152 10.7964536316791),,Trường Chinh - Hoàng Hoa Thám,,http://camera.thongtingiaothong.vn/api/snapshot/5deb576d1dc17d7c5515ad09
58af8a0bbd82540010390c25,POINT(106.688543558121 10.784533873088),Quận 3,Nam Kỳ Khởi Nghĩa - Võ Thị Sáu,45,http://camera.thongtingiaothong.vn/api/snapshot/58af8a0bbd82540010390c25
56de42f611f398ec0c48128e,POINT(106.684101819992 10.7514332528817),Quận 5,Võ Văn Kiệt - Cầu Chữ Y 2,315,http://camera.thongtingiaothong.vn/api/snapshot/56de42f611f398ec0c48128e
587ef859b807da0011e33d5b,POINT(106.689868569374 10.8200546227367),Quận Bình Thạnh,Phạm Văn Đồng - Lê Quang Định 2,150,http://camera.thongtingiaothong.vn/api/snapshot/587ef859b807da0011e33d5b
58744e97b807da0011e33cb9,POINT(106.689042448998 10.7469851294422),Quận 8,Dương Bá Trạc - Hẻm 219,180,http://camera.thongtingiaothong.vn/api/snapshot/58744e97b807da0011e33cb9
58c2717ed56e930010a39ac0,POINT(106.656062516536 10.7418073259385),Quận 8,Quốc Lộ 50 - Cầu Nhị Thiên Đường 2,345,http://camera.thongtingiaothong.vn/api/snapshot/58c2717ed56e930010a39ac0
58afcd9bbd82540010390c41,POINT(106.596699357033 10.6965544326304),Huyện Bình Chánh,Quốc lộ 1 - Nguyễn Hữu Trí 2,15,http://camera.thongtingiaothong.vn/api/snapshot/58afcd9bbd82540010390c41
63b54a9ebfd3d90017ea7911,POINT(106.828694343567 10.8428107736029),,Nguyễn Xiển - Nguyễn Văn Tăng,,http://camera.thongtingiaothong.vn/api/snapshot/63b54a9ebfd3d90017ea7911
5bbc7163ca0577001164127f,POINT(106.702550053597 10.6895647333739),,Lê Văn Lương - Cầu Long Kiểng (HCM),195,http://camera.thongtingiaothong.vn/api/snapshot/5bbc7163ca0577001164127f
6623f3d66f998a001b252890,POINT(106.769835948944 10.8822808688795),,Quốc Lộ 1K - đường số 8,,http://camera.thongtingiaothong.vn/api/snapshot/6623f3d66f998a001b252890
662a902a1afb9c00172d2bed,POINT(106.59907579422 10.7114030554397),,Quốc Lộ 1 - Hưng Nhơn,,http://camera.thongtingiaothong.vn/api/snapshot/662a902a1afb9c00172d2bed
662b85481afb9c00172dd0f1,POINT(106.703091859818 10.7687191761474),,Võ Văn Kiệt - Pasteur,,http://camera.thongtingiaothong.vn/api/snapshot/662b85481afb9c00172dd0f1
6623ef2b6f998a001b252753,POINT(106.587703227997 10.8498285289366),,Phan Văn Hớn - Trần Văn Mười,,http://camera.thongtingiaothong.vn/api/snapshot/6623ef2b6f998a001b252753
66b1c4e7779f7400186741e4,POINT(106.665455102921 10.8004004325254),,Hoàng Văn Thụ - Phạm Văn Hai,,http://camera.thongtingiaothong.vn/api/snapshot/66b1c4e7779f7400186741e4
56de42f611f398ec0c48129c,POINT(106.600942611694 10.7170534584198),Huyện Bình Chánh,Võ Văn Kiệt - Quốc Lộ 1,60,http://camera.thongtingiaothong.vn/api/snapshot/56de42f611f398ec0c48129c
587c8661b807da0011e33d43,POINT(106.660519838333 10.7999683420367),Quận Tân Bình,Lê Văn Sỹ - Hoàng Văn Thụ,45,http://camera.thongtingiaothong.vn/api/snapshot/587c8661b807da0011e33d43
5b632a79fd4edb0019c7dc0f,POINT(106.669510602951 10.7524240581789),,Nguyễn Tri Phương - Trần Hưng Đạo,345,http://camera.thongtingiaothong.vn/api/snapshot/5b632a79fd4edb0019c7dc0f
662a87a41afb9c00172d24e9,POINT(106.569678783417 10.7617258747396),,Trần Văn Giàu - Tỉnh Lộ 10,,http://camera.thongtingiaothong.vn/api/snapshot/662a87a41afb9c00172d24e9
5ad0644698d8fc001102e26b,POINT(106.806828975677 10.82640375746),,Lã Xuân Oai - Cầu Tăng Long (1),315,http://camera.thongtingiaothong.vn/api/snapshot/5ad0644698d8fc001102e26b
662b5b8c1afb9c00172d92ca,POINT(106.617207527161 10.7884439432433),,Bình Long - Lê Thúc Hoạch,,http://camera.thongtingiaothong.vn/api/snapshot/662b5b8c1afb9c00172d92ca
5d8cd7bb766c880017188952,POINT(106.722747087479 10.8289275670072),,Phạm Văn Đồng - Đường 20 (hướng đi Thủ Đức),255,http://camera.thongtingiaothong.vn/api/snapshot/5d8cd7bb766c880017188952
58af9a07bd82540010390c3b,POINT(106.703263521194 10.7852927046947),Quận 1,Tôn Đức Thắng - Lê Duẩn,240,http://camera.thongtingiaothong.vn/api/snapshot/58af9a07bd82540010390c3b
63ae75debfd3d90017e8f082,POINT(106.683892607689 10.7685031082248),,Cao Thắng – Võ Văn Tần 1,,http://camera.thongtingiaothong.vn/api/snapshot/63ae75debfd3d90017e8f082
6623eb466f998a001b252632,POINT(106.679220199585 10.8536955999934),,Hà Huy Giáp - An Lộc,,http://camera.thongtingiaothong.vn/api/snapshot/6623eb466f998a001b252632
5a824dc05058170011f6eab2,POINT(106.658180952072 10.8366042431825),,Quang Trung - Lê Văn Thọ (1),120,http://camera.thongtingiaothong.vn/api/snapshot/5a824dc05058170011f6eab2
5d8cd49f766c880017188944,POINT(106.669499874115 10.7547007899372),,Nguyễn Tri Phương - Nguyễn Trãi,180,http://camera.thongtingiaothong.vn/api/snapshot/5d8cd49f766c880017188944
662b836d1afb9c00172dcfa0,POINT(106.704819202423 10.7873373247725),,Lê Duẩn - Nguyễn Bỉnh Khiêm,,http://camera.thongtingiaothong.vn/api/snapshot/662b836d1afb9c00172dcfa0
5a606c078576340017d06624,POINT(106.718916893005 10.8495545656016),,Quốc lộ 13 - Hiệp Bình,15,http://camera.thongtingiaothong.vn/api/snapshot/5a606c078576340017d06624
5deb576d1dc17d7c5515acf3,POINT(106.668459 10.768198),,Ba Tháng Hai - Lý Thái Tổ,,http://camera.thongtingiaothong.vn/api/snapshot/5deb576d1dc17d7c5515acf3
5a8254b05058170011f6eac3,POINT(106.712254285812 10.809674419948),,Xô Viết Nghệ Tĩnh - Nguyễn Xí 1,15,http://camera.thongtingiaothong.vn/api/snapshot/5a8254b05058170011f6eac3
662b50c11afb9c00172d8843,POINT(106.624084711075 10.7517441974476),,An Dương Vương - Đường số 7,,http://camera.thongtingiaothong.vn/api/snapshot/662b50c11afb9c00172d8843
63ae77bfbfd3d90017e8f18f,POINT(106.717768907547 10.757040746338),,Nguyễn Tất Thành - Cầu Tân Thuận 2,,http://camera.thongtingiaothong.vn/api/snapshot/63ae77bfbfd3d90017e8f18f
6623f51a6f998a001b252900,POINT(106.716363430023 10.8403450366927),,Quốc Lộ 13 - Nguyễn Thị Nhung,,http://camera.thongtingiaothong.vn/api/snapshot/6623f51a6f998a001b252900
5deb576d1dc17d7c5515ad0a,POINT(106.655729 10.795418),,Hoàng Văn Thụ - Xuân Diệu,,http://camera.thongtingiaothong.vn/api/snapshot/5deb576d1dc17d7c5515ad0a
58744e3eb807da0011e33cb7,POINT(106.688919067383 10.7444131987789),Quận 8,Dương Bá Trạc - Hẻm 288,30,http://camera.thongtingiaothong.vn/api/snapshot/58744e3eb807da0011e33cb7
56de42f611f398ec0c481290,POINT(106.673292517662 10.7493356862526),Quận 5,Võ Văn Kiệt - An Bình,120,http://camera.thongtingiaothong.vn/api/snapshot/56de42f611f398ec0c481290
6623e3a26f998a001b252291,POINT(106.684466600418 10.7843863222755),,Lý Chính Thắng - Trần Quốc Thảo,,http://camera.thongtingiaothong.vn/api/snapshot/6623e3a26f998a001b252291
589b3ceeb3bf7600110283c3,POINT(106.587172150612 10.8837348196645),Huyện Hóc Môn,QL 22 - Nguyễn Văn Bứa 1,315,http://camera.thongtingiaothong.vn/api/snapshot/589b3ceeb3bf7600110283c3
595dcab53dcfc400106f289d,POINT(106.678490638733 10.861629788009),,Quốc lộ 1 - BQB Trước bến xe Ngã 4 Ga (hướng đi Bình Phước),270,http://camera.thongtingiaothong.vn/api/snapshot/595dcab53dcfc400106f289d
58ad7291bd82540010390bf9,POINT(106.687197089195 10.8038413260585),Quận Bình Thạnh,Phan Đăng Lưu - Nguyễn Văn Đậu,270,http://camera.thongtingiaothong.vn/api/snapshot/58ad7291bd82540010390bf9
662a89211afb9c00172d2636,POINT(106.597981452942 10.705952846726),,Quốc Lộ 1 - Dương Đình Cúc,,http://camera.thongtingiaothong.vn/api/snapshot/662a89211afb9c00172d2636
5deb576d1dc17d7c5515ad05,POINT(106.697491 10.790705),,Điện Biên Phủ - Đinh Tiên Hoàng,,http://camera.thongtingiaothong.vn/api/snapshot/5deb576d1dc17d7c5515ad05
662b84771afb9c00172dd076,POINT(106.700012683868 10.7790322866967),,Nguyễn Du - Công xã Paris,,http://camera.thongtingiaothong.vn/api/snapshot/662b84771afb9c00172dd076
6623f0b46f998a001b2527c3,POINT(106.631401777267 10.7704213643614),,Hòa Bình - Lũy Bán Bích,,http://camera.thongtingiaothong.vn/api/snapshot/6623f0b46f998a001b2527c3
665861d864f11e00173c73a9,POINT(106.723374724388 10.7554702370632),,Huỳnh Tấn Phát - Cầu Tân Thuận 1,,http://camera.thongtingiaothong.vn/api/snapshot/665861d864f11e00173c73a9
5a607f078576340017d0666f,POINT(106.606779098511 10.8344440453534),,QL1-Phan Văn Hớn (H.Hoc Mon),105,http://camera.thongtingiaothong.vn/api/snapshot/5a607f078576340017d0666f
5a824ee15058170011f6eab6,POINT(106.67790055275 10.8306083386046),,Nguyễn Oanh - Phan Văn Trị (1),315,http://camera.thongtingiaothong.vn/api/snapshot/5a824ee15058170011f6eab6
6623ed396f998a001b2526b8,POINT(106.683468818665 10.820344420197),,Nguyễn Thái Sơn - Phạm Ngũ Lão,,http://camera.thongtingiaothong.vn/api/snapshot/6623ed396f998a001b2526b8
587c8d97b807da0011e33d49,POINT(106.669188737869 10.8001000770077),Quận Phú Nhuận,Hoàng Văn Thụ - Nguyễn Văn Trỗi 2,270,http://camera.thongtingiaothong.vn/api/snapshot/587c8d97b807da0011e33d49
59414c883dcfc400106f260b,POINT(106.645107865334 10.8018653200436),,Cộng Hòa - Bình Giã,60,http://camera.thongtingiaothong.vn/api/snapshot/59414c883dcfc400106f260b
56df82d4c062921100c143e0,POINT(106.760866641998 10.8264933293527),Quận 9,Võ Nguyên Giáp - Tây Hòa 2,30,http://camera.thongtingiaothong.vn/api/snapshot/56df82d4c062921100c143e0
58affc6017139d0010f35cc8,POINT(106.714013814926 10.8262720340397),Quận Thủ Đức,Phạm Văn Đồng - Quốc Lộ 13 (1),120,http://camera.thongtingiaothong.vn/api/snapshot/58affc6017139d0010f35cc8
587463bab807da0011e33cd3,POINT(106.748399734497 10.8747792130109),Quận Thủ Đức,Quốc lộ 1 - Lê Thị Hoa,,http://camera.thongtingiaothong.vn/api/snapshot/587463bab807da0011e33cd3
5deb576d1dc17d7c5515ad1c,POINT(106.707260012627 10.7652936908376),,Hoàng Diệu - Nguyễn Tất Thành,,http://camera.thongtingiaothong.vn/api/snapshot/5deb576d1dc17d7c5515ad1c
56de42f611f398ec0c481287,POINT(106.700146794319 10.7654781410386),Quận 1,Võ Văn Kiệt - Ký Con,225,http://camera.thongtingiaothong.vn/api/snapshot/56de42f611f398ec0c481287
662b5c981afb9c00172d94c0,POINT(106.619310379028 10.7994361321658),,Tân Kỳ Tân Quý - Tân Quý,,http://camera.thongtingiaothong.vn/api/snapshot/662b5c981afb9c00172d94c0
662a861e1afb9c00172d23ad,POINT(106.718187332153 10.6954843759884),,Nguyễn Hữu Thọ - Phạm Hữu Lầu,,http://camera.thongtingiaothong.vn/api/snapshot/662a861e1afb9c00172d23ad
662b5a9c1afb9c00172d9240,POINT(106.650145053864 10.7946620093783),,Trường Chinh - Nguyễn Thái Bình,,http://camera.thongtingiaothong.vn/api/snapshot/662b5a9c1afb9c00172d9240
662a88a01afb9c00172d25d1,POINT(106.514554023743 10.7893819309486),,Trần Văn Giàu - Đường Thanh Niên,,http://camera.thongtingiaothong.vn/api/snapshot/662a88a01afb9c00172d25d1
662b4e201afb9c00172d85f9,POINT(106.653825044632 10.7537258027461),,Hồng Bàng - Tạ Uyên,,http://camera.thongtingiaothong.vn/api/snapshot/662b4e201afb9c00172d85f9
63b66051bfd3d90017eaa4a3,POINT(106.695485115051 10.8112288386645),,Nơ Trang Long - Phan Văn Trị,,http://camera.thongtingiaothong.vn/api/snapshot/63b66051bfd3d90017eaa4a3
62da3e390637a10017d706ff,POINT(106.718230247498 10.8444440496827),,Quốc Lộ 13 - Đinh Thị Thi 1,,http://camera.thongtingiaothong.vn/api/snapshot/62da3e390637a10017d706ff
5deb576d1dc17d7c5515ad10,POINT(106.689579 10.773652),,Cách Mạng Tháng Tám - Nguyễn Thị Minh Khai,,http://camera.thongtingiaothong.vn/api/snapshot/5deb576d1dc17d7c5515ad10
56f11ac33ac17b11001c504c,POINT(106.668410897255 10.7996311002478),Quận Phú Nhuận,Nguyễn Văn Trỗi - Hoàng Văn Thụ 1,315,http://camera.thongtingiaothong.vn/api/snapshot/56f11ac33ac17b11001c504c
66b1c4a2779f74001867418c,POINT(106.664553880692 10.7971175831128),,Lê Văn Sỹ - Phạm Văn Hai,,http://camera.thongtingiaothong.vn/api/snapshot/66b1c4a2779f74001867418c
587475abb807da0011e33cea,POINT(106.664789915085 10.8091738427151),Quận Tân Bình,Trường Sơn - Cửu Long,0,http://camera.thongtingiaothong.vn/api/snapshot/587475abb807da0011e33cea
5deb576d1dc17d7c5515ad0e,POINT(106.686639 10.774969),,Cách Mạng Tháng Tám - Nguyễn Đình Chiểu,,http://camera.thongtingiaothong.vn/api/snapshot/5deb576d1dc17d7c5515ad0e
5deb576d1dc17d7c5515ad11,POINT(106.689658 10.777922),,Nguyễn Đình Chiểu - Trương Định,,http://camera.thongtingiaothong.vn/api/snapshot/5deb576d1dc17d7c5515ad11
587478d8b807da0011e33cf3,POINT(106.653594374657 10.7928387592472),Quận Tân Bình,Nút giao Bảy Hiền 1 (Cách Mạng Tháng Tám),300,http://camera.thongtingiaothong.vn/api/snapshot/587478d8b807da0011e33cf3
5deb576d1dc17d7c5515acf8,POINT(106.67782 10.773823),,Ba Tháng Hai - Cao Thắng,,http://camera.thongtingiaothong.vn/api/snapshot/5deb576d1dc17d7c5515acf8
591c6833a6bfb500119400a3,POINT(106.613377332687 10.890809558636),Huyện Nhà Bè,Đặng Thúc Vịnh - Trịnh Thị Miếng,195,http://camera.thongtingiaothong.vn/api/snapshot/591c6833a6bfb500119400a3
63ae7938bfd3d90017e8f226,POINT(106.595476269722 10.7470852656437),,Quốc Lộ 1- Công ty Pouyen 3 (Cổng),,http://camera.thongtingiaothong.vn/api/snapshot/63ae7938bfd3d90017e8f226
63b664edbfd3d90017eaaa24,POINT(106.566883921623 10.6846307310993),,CT Trung Lương - Võ Trần Chí 2,,http://camera.thongtingiaothong.vn/api/snapshot/63b664edbfd3d90017eaaa24
6623e5776f998a001b252337,POINT(106.678436994553 10.7845127944049),,Trần Quang Diệu - Trường Sa,,http://camera.thongtingiaothong.vn/api/snapshot/6623e5776f998a001b252337
59ca308302eb490011a0a403,POINT(106.590755581856 10.7672014274613),,QL1 - Tân Tạo Chợ Đệm 1,195,http://camera.thongtingiaothong.vn/api/snapshot/59ca308302eb490011a0a403
5deb576d1dc17d7c5515acfd,POINT(106.682181358337 10.7793063144528),,Lý Chính Thắng - Nguyễn Thông,,http://camera.thongtingiaothong.vn/api/snapshot/5deb576d1dc17d7c5515acfd
56df8159c062921100c143dc,POINT(106.774283051491 10.8490751291612),Quận 9,Nút giao Thủ Đức (Lê Văn Việt),255,http://camera.thongtingiaothong.vn/api/snapshot/56df8159c062921100c143dc
587ef2e4b807da0011e33d57,POINT(106.672310829163 10.7976866831738),Quận Phú Nhuận,Nguyễn Văn Trỗi - Nguyễn Trọng Tuyển,285,http://camera.thongtingiaothong.vn/api/snapshot/587ef2e4b807da0011e33d57
6623e6706f998a001b25239b,POINT(106.675046682358 10.7612726484012),,Hùng Vương - Trần Nhân Tôn,,http://camera.thongtingiaothong.vn/api/snapshot/6623e6706f998a001b25239b
662b86551afb9c00172dd227,POINT(106.697469949722 10.7702052976598),,Trần Hưng Đạo - Calmette,,http://camera.thongtingiaothong.vn/api/snapshot/662b86551afb9c00172dd227
662a88521afb9c00172d2592,POINT(106.607261896133 10.7281852870275),,Kinh Dương Vương - Hồ Học Lãm,,http://camera.thongtingiaothong.vn/api/snapshot/662a88521afb9c00172d2592
649da77ea6068200171a6dd4,POINT(106.70676112175 10.775301268578),,Tôn Đức Thắng - Công trường Mê Linh,,http://camera.thongtingiaothong.vn/api/snapshot/649da77ea6068200171a6dd4
63b3c59fbfd3d90017e9ace8,POINT(106.577596664429 10.8125250596398),,Vĩnh Lộc - Quách Điêu,,http://camera.thongtingiaothong.vn/api/snapshot/63b3c59fbfd3d90017e9ace8
58b5510817139d0010f35d4e,POINT(106.71435713768 10.8254711543978),Quận Thủ Đức,Phạm Văn Đồng - Quốc Lộ 13 (2),285,http://camera.thongtingiaothong.vn/api/snapshot/58b5510817139d0010f35d4e
5a824c905058170011f6eab0,POINT(106.62178337574 10.7736939654481),,Nút giao Bốn Xã 2 (Hòa Bình),285,http://camera.thongtingiaothong.vn/api/snapshot/5a824c905058170011f6eab0
5deb576d1dc17d7c5515ad16,POINT(106.695957 10.780518),,Nguyễn Thị Minh Khai - Pasteur,,http://camera.thongtingiaothong.vn/api/snapshot/5deb576d1dc17d7c5515ad16
63ae7c73bfd3d90017e8f3ed,POINT(106.658003926277 10.7708113380158),,Lý Thường Kiệt - Tô Hiến Thành 2,,http://camera.thongtingiaothong.vn/api/snapshot/63ae7c73bfd3d90017e8f3ed
586e1d4ef9fab7001111b0a2,POINT(106.651110649109 10.8016071209638),Quận Tân Bình,Cộng Hòa - Đường C 18,270,http://camera.thongtingiaothong.vn/api/snapshot/586e1d4ef9fab7001111b0a2
63195512c9eae60017a1c279,POINT(106.688103715542 10.7663399395947),,Nguyễn Trãi - Cống Quỳnh 1,30,http://camera.thongtingiaothong.vn/api/snapshot/63195512c9eae60017a1c279
6623df636f998a001b251e92,POINT(106.69704079628 10.7839015119534),,Hai Bà Trưng - Trần Cao Vân,,http://camera.thongtingiaothong.vn/api/snapshot/6623df636f998a001b251e92
5d8cdc9d766c880017188970,POINT(106.647881269455 10.7747690150491),,Lạc Long Quân - Âu Cơ,75,http://camera.thongtingiaothong.vn/api/snapshot/5d8cdc9d766c880017188970
5a8254f25058170011f6eac5,POINT(106.712415218353 10.8102803807443),,Xô Viết Nghệ Tĩnh - Nguyễn Xí 2,195,http://camera.thongtingiaothong.vn/api/snapshot/5a8254f25058170011f6eac5
63ae7c53bfd3d90017e8f3d8,POINT(106.658336520195 10.7704951431996),,Lý Thường Kiệt - Tô Hiến Thành 1,,http://camera.thongtingiaothong.vn/api/snapshot/63ae7c53bfd3d90017e8f3d8
5deb576d1dc17d7c5515ad20,POINT(106.666241 10.755881),,Hồng Bàng - Ngô Quyền 2,,http://camera.thongtingiaothong.vn/api/snapshot/5deb576d1dc17d7c5515ad20
5874796db807da0011e33cf7,POINT(106.630790233612 10.8199228965258),Quận Tân Bình,Trường Chinh - Tây Thạnh 1,345,http://camera.thongtingiaothong.vn/api/snapshot/5874796db807da0011e33cf7
